candidate_id,corpus_id,expanded_id,title,doi,path,pages,encrypted,metadata_title,title_token_coverage,correspondence,text_sha256,error
,DCM-00008,,End-of-life care conversations with heart failure patients: a systematic literature review and narrative synthesis,https://doi.org/10.3399/bjgp11x549018,library/staging/master/DCM-00008-End-of-life-care-conversations-with-heart-failure-patients-a-systematic-literatu.pdf,14,false,End-of-life care conversations with heart failure patients: a systematic literature review and narrative synthesis,1.000,true,f78c887ea3a77390679e96791501d2db79a74e9bc4e2e5fb4b098ebc58ada377,
,DCM-00011,,Co-developing a Mental Health and Wellbeing Chatbot With and for Young People,https://doi.org/10.3389/fpsyt.2020.606041,library/staging/master/DCM-00011-Co-developing-a-Mental-Health-and-Wellbeing-Chatbot-With-and-for-Young-People.pdf,12,false,Co-developing a Mental Health and Wellbeing Chatbot With and for Young People,1.000,true,9b9cd24edbcd9733f3be889e31e20ba7488e58e518403ea722d9c003977f239f,
,DCM-00058,,Voice bots on the frontline: Voice-based interfaces enhance flow-like consumer experiences & boost service outcomes,https://doi.org/10.1007/s11747-022-00868-5,library/staging/master/DCM-00058-Voice-bots-on-the-frontline-Voice-based-interfaces-enhance-flow-like-consumer-ex.pdf,20,false,Voice bots on the frontline: Voice-based interfaces enhance flow-like consumer experiences & boost service outcomes,1.000,true,3e90079f0f3c544f1f49db1a0a89c5469f0e0d5bbe8649274cdabc47ac95559c,
,DCM-00075,,"Conversational, agentic AI-enhanced architectural design process: three approaches to multimodal AI-enhanced early-stage performative design exploration",https://doi.org/10.1007/s44223-025-00092-5,library/staging/master/DCM-00075-Conversational-agentic-AI-enhanced-architectural-design-process-three-approaches.pdf,25,false,"Conversational, agentic AI-enhanced architectural design process: three approaches to multimodal AI-enhanced early-stage performative design exploration",1.000,true,372c25fa67d3d85ca4dc02571a4cb47f84f256604898555e5508476afb0cf969,
,DCM-00088,,"Social determinants and chronic kidney disease of undetermined origin in childhood: Its communication and understanding described by families in Lake Chapala, Mexico",https://doi.org/10.3389/fneph.2022.962887,library/staging/master/DCM-00088-Social-determinants-and-chronic-kidney-disease-of-undetermined-origin-in-childho.pdf,10,false,"Social determinants and chronic kidney disease of undetermined origin in childhood: Its communication and understanding described by families in Lake Chapala, Mexico",1.000,true,9c2dd6201ed5447e2f39ad179b478c2081cbebb1537e9c1ba45aa462d95afca4,
,DCM-00090,,Exploring ChatGPT's potential for augmenting post-editing in machine translation across multiple domains: challenges and opportunities,https://doi.org/10.3389/frai.2025.1526293,library/staging/master/DCM-00090-Exploring-ChatGPT-s-potential-for-augmenting-post-editing-in-machine-translation.pdf,11,false,Exploring ChatGPT's potential for augmenting post-editing in machine translation across multiple domains: challenges and opportunities,1.000,true,6bafc38b17178e1238214824029843cd6f80e262a1707ffb4dfc376761d1c6ea,
,DCM-00098,,Designing an Intelligent Virtual Assistant for Preventing Bullying and Cyberbullying in Education,https://doi.org/10.4236/ojapps.2025.154059,library/staging/master/DCM-00098-Designing-an-Intelligent-Virtual-Assistant-for-Preventing-Bullying-and-Cyberbull.pdf,11,false,Designing an Intelligent Virtual Assistant for Preventing Bullying and Cyberbullying in Education,1.000,true,1e5d79e7aa06245086729d39dc928c6f2e2574faf70dedfcb8234b124898407f,
,DCM-00099,,AI-Powered Contact Centers in the Energy and Utilities Sector: Transforming Customer Experience and Operational Excellence Through Intelligent Technologies,https://doi.org/10.32996/jcsts.2025.7.4.89,library/staging/master/DCM-00099-AI-Powered-Contact-Centers-in-the-Energy-and-Utilities-Sector-Transforming-Custo.pdf,8,false,,1.000,true,65b4fa810cfddf409c23ccb6cb4b3545902ad7ce2c9b6eacf3b35431ab1a0d4a,
,DCM-00127,,Key Considerations for Incorporating Conversational AI in Psychotherapy,https://doi.org/10.3389/fpsyt.2019.00746,library/staging/master/DCM-00127-Key-Considerations-for-Incorporating-Conversational-AI-in-Psychotherapy.pdf,7,false,Seed Coat Pattern QTL and Development in Cowpea (Vigna unguiculata [L.] Walp.),1.000,true,483b322f44f7cac529ff1588c4020dfa57ad272284dd3a6b0a2612add0eab00b,
,DCM-00141,,Investigating the user experience of customer service chatbot interaction: a framework for qualitative analysis of chatbot dialogues,https://doi.org/10.1007/s41233-021-00046-5,library/staging/master/DCM-00141-Investigating-the-user-experience-of-customer-service-chatbot-interaction-a-fram.pdf,17,false,Investigating the user experience of customer service chatbot interaction: a framework for qualitative analysis of chatbot dialogues,1.000,true,c13f1dd48725216cdb05f3b31ad71be59d06b7f229cbd33ec9cadc55f51abd4f,
,DCM-00153,,Ethics of Conversational User Interfaces,https://doi.org/10.1145/3491101.3503699,library/staging/master/DCM-00153-Ethics-of-Conversational-User-Interfaces.pdf,8,false,Ethics of Conversational User Interfaces,1.000,true,dc2ae541fff538ce1b933b53c30e14196c28ea1a8dafe5012a80e1378a1175cc,
,DCM-00156,,Participatory Design for Whom? Designing Conversational User Interfaces for Sensitive Settings and Vulnerable Populations,https://doi.org/10.1145/3571884.3597439,library/staging/master/DCM-00156-Participatory-Design-for-Whom-Designing-Conversational-User-Interfaces-for-Sensi.pdf,5,false,,1.000,true,5f4b7bea541455495d4754809320d4e86e6ab4b023162e12465499b4a81e30fa,
,DCM-00183,,Modeling and enforcing access control policies in conversational user interfaces,https://doi.org/10.1007/s10270-023-01131-3,library/staging/master/DCM-00183-Modeling-and-enforcing-access-control-policies-in-conversational-user-interfaces.pdf,20,false,Modeling and enforcing access control policies in conversational user interfaces,1.000,true,79944af0f9eda006bb05706a2c00d1471248c2b7eb4d4bffd2d6398d0b739a84,
,DCM-00187,,Interacting with educational chatbots: A systematic review,https://doi.org/10.1007/s10639-022-11177-3,library/staging/master/DCM-00187-Interacting-with-educational-chatbots-A-systematic-review.pdf,46,false,Interacting with educational chatbots: A systematic review,1.000,true,3ccd261071a3f7d28351fe3655077932f9c659c98cd919425a65d89701b47f33,
,DCM-00193,,User Experience Design Professionals’ Perceptions of Generative Artificial Intelligence,https://doi.org/10.1145/3613904.3642114,library/staging/master/DCM-00193-User-Experience-Design-Professionals-Perceptions-of-Generative-Artificial-Intell.pdf,18,false,,1.000,true,9b537f7781e47efcf23a86599fc1b242f9d221a7bc85cb05b3c8fae2ca63a5c6,
,DCM-00196,,WaitGPT: Monitoring and Steering Conversational LLM Agent in Data Analysis with On-the-Fly Code Visualization,https://doi.org/10.1145/3654777.3676374,library/staging/master/DCM-00196-WaitGPT-Monitoring-and-Steering-Conversational-LLM-Agent-in-Data-Analysis-with-O.pdf,14,false,WaitGPT: Monitoring and Steering Conversational LLM Agent in Data Analysis with On-the-Fly Code Visualization,1.000,true,80cb2c57399a31e1bdc5aa8d80fbf31a559ae6d5a6b13939c738f5333a033b2c,
,DCM-00199,,Voice User Interfaces in Schools,https://doi.org/10.1145/3290605.3300608,library/staging/master/DCM-00199-Voice-User-Interfaces-in-Schools.pdf,16,false,,1.000,true,3b19ee418604e81f7f889cd4ad3dcbc4f34d59b57148d6ebc556c26a56781cf9,
,DCM-00210,,Voice as a Design Material,https://doi.org/10.1145/3290605.3300833,library/staging/master/DCM-00210-Voice-as-a-Design-Material.pdf,15,false,Voice as a design material: sociophonetic inspired design strategies in Human-Computer Interaction,1.000,true,d8b79253cb49f3078829194a772fadddc7c2ed8fa34094d89b800bd30aede302,
,DCM-00234,,Understanding Technology as Situated Practice: Everyday use of Voice User Interfaces Among Diverse Groups of Users in Urban India,https://doi.org/10.1007/s10796-020-10015-6,library/staging/master/DCM-00234-Understanding-Technology-as-Situated-Practice-Everyday-use-of-Voice-User-Interfa.pdf,21,false,Understanding Technology as Situated Practice: Everyday use of Voice User Interfaces Among Diverse Groups of Users in Urban India,1.000,true,2735a0592d0674110a17389fa42618936692c05ca268a8f1c0078464681bd13b,
,DCM-00245,,Voice User Interface Design for a Telephone Application Using VoiceXML,https://doi.org/10.1007/978-3-540-31849-1_106,library/staging/master/DCM-00245-Voice-User-Interface-Design-for-a-Telephone-Application-Using-VoiceXML.pdf,4,false,Microsoft Word - DemoPaper07.doc,1.000,true,f9fbd0dc6e47084b8bffb9f7e092f41442871401ab1319791ecd6c0451846c86,
,DCM-00247,,What Makes a Good Conversation?,https://doi.org/10.1145/3290605.3300705,library/staging/master/DCM-00247-What-Makes-a-Good-Conversation.pdf,12,false,What Makes a Good Conversation? Challenges in Designing Truly Conversational Agents,1.000,true,6d81f72702cad32c36bfb658d030f3bd3da947fadb7eb3d8d04be9a18c6cfd72,
,DCM-00264,,Erratum to: An approach to conversational agent design using semantic sentence similarity,https://doi.org/10.1007/s10489-013-0488-7,library/staging/master/DCM-00264-Erratum-to-An-approach-to-conversational-agent-design-using-semantic-sentence-si.pdf,1,false,,1.000,true,4051851a194117f118a42b4d0a96ef8a71eb9b0c938af4482954a7d6f8d5b991,
,DCM-00280,,User-centric need-driven affect modeling for spoken conversational agents: design and evaluation,https://doi.org/10.20868/upm.thesis.15839,library/staging/master/DCM-00280-User-centric-need-driven-affect-modeling-for-spoken-conversational-agents-design.pdf,183,true,sll-doc-thesis-final.pdf,1.000,true,712b95e20bae4cf6bb460c36ba0cf579f5db3b6e44dca2530f7f3b3951fb2989,
,DCM-00285,,Exploring Links between Conversational Agent Design Challenges and Interdisciplinary Collaboration,https://doi.org/10.48550/arxiv.2311.08832,library/staging/master/DCM-00285-Exploring-Links-between-Conversational-Agent-Design-Challenges-and-Interdiscipli.pdf,14,false,Exploring Links between Conversational Agent Design Challenges and Interdisciplinary Collaboration,1.000,true,feb0ad9d0da048a58b36455404e8f97dc31ecbe33162b073182c22e60188a3ed,
,DCM-00286,,Supporting Problem-Solving in Mathematics with a Conversational Agent Capable of Representing Gifted Students' Knowledge,https://doi.org/10.1109/hicss.2014.24,library/staging/master/DCM-00286-Supporting-Problem-Solving-in-Mathematics-with-a-Conversational-Agent-Capable-of.pdf,8,false,Supporting Problem-Solving in Mathematics with a Conversational Agent Capable of Representing Gifted Students' Knowledge,1.000,true,aa5b2c35c05ed3f137f8f3613ebe243bda8dff556d02774f81dcf8a2fb008ddd,
,DCM-00317,,"The role of valence, dominance, and pitch in perceptions of artificial intelligence (AI) conversational agents’ voices",https://doi.org/10.1038/s41598-022-27124-8,library/staging/master/DCM-00317-The-role-of-valence-dominance-and-pitch-in-perceptions-of-artificial-intelligenc.pdf,9,false,"The role of valence, dominance, and pitch in perceptions of artificial intelligence (AI) conversational agents’ voices",1.000,true,1e0eb8b6ac79736c61c1bc4023829f7f7e8650cc6c5cabfdbd662670d711168f,
,DCM-00319,,Using Conversational Agents To Support Learning By Teaching,https://doi.org/10.48550/arxiv.1909.13443,library/staging/master/DCM-00319-Using-Conversational-Agents-To-Support-Learning-By-Teaching.pdf,7,false,,1.000,true,7ce934c15a762374f8746dade498a597ed37cdd5b4e72c5037ad29bd1879afe5,
,DCM-00333,,Modular Conversational Agents for Surveys and Interviews,https://doi.org/10.48550/arxiv.2412.17049,library/staging/master/DCM-00333-Modular-Conversational-Agents-for-Surveys-and-Interviews.pdf,38,false,"Date of publication xxxx 00, 0000, date of current version xxxx 00, 0000",1.000,true,31a287d4d9daf9a0816e2f039b5d5cde7adef49321a2a6d5767a872c854c3565,
,DCM-00335,,The impact of a virtual teaching assistant (chatbot) on students' learning in Ghanaian higher education,https://doi.org/10.1186/s41239-022-00362-6,library/staging/master/DCM-00335-The-impact-of-a-virtual-teaching-assistant-chatbot-on-students-learning-in-Ghana.pdf,19,false,The impact of a virtual teaching assistant (chatbot) on students' learning in Ghanaian higher education,1.000,true,cc6ce6f39a83a86a5469a80948989133643ae96dbb6b50cbf3a1533bff870e38,
,DCM-00345,,AI-based chatbots in customer service and their effects on user compliance,https://doi.org/10.1007/s12525-020-00414-7,library/staging/master/DCM-00345-AI-based-chatbots-in-customer-service-and-their-effects-on-user-compliance.pdf,19,false,AI-based chatbots in customer service and their effects on user compliance,1.000,true,714a666b5722d742b57330ebcf20487e3d54df26dfae0fecba4408934f2795ea,
,DCM-00350,,Designing Personality-Adaptive Conversational Agents for Mental Health Care,https://doi.org/10.1007/s10796-022-10254-9,library/staging/master/DCM-00350-Designing-Personality-Adaptive-Conversational-Agents-for-Mental-Health-Care.pdf,21,false,Designing Personality-Adaptive Conversational Agents for Mental Health Care,1.000,true,086c1cd077ef67cf6f68b4bfb3dc2a2d45df05242fbb7775db328cfb3edfa304,
,DCM-00360,,Automatic Detection of Miscommunication in Spoken Dialogue Systems,https://doi.org/10.18653/v1/w15-4647,library/staging/master/DCM-00360-Automatic-Detection-of-Miscommunication-in-Spoken-Dialogue-Systems.pdf,10,false,Automatic Detection of Miscommunication in Spoken Dialogue Systems,1.000,true,49464f8b94519003bf63d2c1a06fdabdb3f028405ceb09a145e54cf2c81da87f,
,DCM-00368,,Recommender AI Agent: Integrating Large Language Models for Interactive Recommendations,https://doi.org/10.48550/arxiv.2308.16505,library/staging/master/DCM-00368-Recommender-AI-Agent-Integrating-Large-Language-Models-for-Interactive-Recommend.pdf,18,false,,1.000,true,1e512c5d495793ad04e7cd6ea0d707688a43f19a02dca248462217a8b04b812f,
,DCM-00369,,AI’s Influence on Non-Player Character Dialogue and Gameplay Experience,https://doi.org/10.1007/978-3-031-62281-6_6,library/staging/master/DCM-00369-AI-s-Influence-on-Non-Player-Character-Dialogue-and-Gameplay-Experience.pdf,20,false,,1.000,true,2091240ff82e821fbe1ce8d4160b9f3d5973a0046c13d7f6dcef6c7f4654746f,
,DCM-00370,,Behaviour Trees for Creating Conversational Explanation Experiences,https://doi.org/10.48550/arxiv.2211.06402,library/staging/master/DCM-00370-Behaviour-Trees-for-Creating-Conversational-Explanation-Experiences.pdf,31,false,,1.000,true,ba2ed90f4fc28379af01315b96fbd7b59a43361e71b81028ec6b926086267957,
,DCM-00371,,Chronicles: Supporting Conversational Narrative in Alternative and Augmentative Communication,https://doi.org/10.1007/978-3-642-40480-1_23,library/staging/master/DCM-00371-Chronicles-Supporting-Conversational-Narrative-in-Alternative-and-Augmentative-C.pdf,26,false,LNCS 8118 - Human-Computer Interaction – INTERACT 2013 (Frontmatter Pages),0.000,false,272c7a0707b5ea98cbf9ff1cc5376139fe74945746e2b7b8d51e71e332068a35,
,DCM-00374,,Spoken Dialogue Technology for Semi-Autonomous Cybernetic Avatars,https://doi.org/10.1007/978-981-97-3752-9_3,library/staging/master/DCM-00374-Spoken-Dialogue-Technology-for-Semi-Autonomous-Cybernetic-Avatars.pdf,35,false,Spoken Dialogue Technology for Semi-Autonomous Cybernetic Avatars,1.000,true,988f0bbe960f76119c5a6f707048d69a49eb68ae2926e0f5e8e92a4d7fc6cf93,
,DCM-00375,,Focus Group-Led Refinement of an LLM-Enabled Companion Robot for Older People,https://doi.org/10.1007/s12369-026-01407-w,library/staging/master/DCM-00375-Focus-Group-Led-Refinement-of-an-LLM-Enabled-Companion-Robot-for-Older-People.pdf,20,false,,1.000,true,877c36e0e670acaf1851896e31bcb2d5ce5117dfba35822bf689d3a940108d3c,
,DCM-00376,,"Towards the Learning, Perception, and Effectiveness of Teachable Conversational Agents",,library/staging/master/DCM-00376-Towards-the-Learning-Perception-and-Effectiveness-of-Teachable-Conversational-Ag.pdf,84,false,,1.000,true,727d12c54ed3864be54dce71fe62de59def94c134bf0e65acc4388a648a33b1f,
,DCM-00377,,BIG5-CHAT: Shaping LLM Personalities Through Training on Human-Grounded Data,https://doi.org/10.18653/v1/2025.acl-long.999,library/staging/master/DCM-00377-BIG5-CHAT-Shaping-LLM-Personalities-Through-Training-on-Human-Grounded-Data.pdf,38,false,,1.000,true,dea8a9a6108347de8d9d65c73ef2a995114b36292d33aebc17e69b2ce67e6d5e,
,DCM-00378,,Evaluation of ECA Gesture strategies for robust Human-Computer Interaction,,library/staging/master/DCM-00378-Evaluation-of-ECA-Gesture-strategies-for-robust-Human-Computer-Interaction.pdf,22,false,Microsoft Word - ECA GESTURES FOR ROBUST HUMAN-COMPUTER INTERACTION.r.doc,1.000,true,f37f3ab8dc007255cfaabccf7b3d448d18de929adb151ff72bb3191149861797,
,DCM-00381,,Exploring How AI-Powered Chatbots Enhance Data-Driven Marketing Communication and Customer Engagement,https://doi.org/10.14710/southsight.202526091,library/staging/master/DCM-00381-Exploring-How-AI-Powered-Chatbots-Enhance-Data-Driven-Marketing-Communication-an.pdf,13,false,,1.000,true,a0bf02953a0e3b049d4a183e1d47d3905474fa82c4628566bad0329c02fd2710,
,DCM-00382,,BIG5-CHAT: Shaping LLM Personalities Through Training on Human-Grounded Data,https://doi.org/10.48550/arxiv.2410.16491,library/staging/master/DCM-00382-BIG5-CHAT-Shaping-LLM-Personalities-Through-Training-on-Human-Grounded-Data.pdf,38,false,BIG5-CHAT: Shaping LLM Personalities Through Training on Human-Grounded Data,1.000,true,fffa51ccf4e395fe7c3e5581b0f390b1944cda7ed38263afaf0c1903877dd126,
,DCM-00384,,12 Conversational Archetypes for Human-AI Interaction,https://doi.org/10.36948/ijfmr.2024.v06i03.23226,library/staging/master/DCM-00384-12-Conversational-Archetypes-for-Human-AI-Interaction.pdf,23,false,,1.000,true,2070650b8c8659038805496a7e144df5c93f31a147662c3d11a55162f17572db,
,DCM-00390,,Exploring conversational agents for novice programmers: a scoping review,https://doi.org/10.1007/s44163-025-00521-4,library/staging/master/DCM-00390-Exploring-conversational-agents-for-novice-programmers-a-scoping-review.pdf,27,false,,1.000,true,af6a206119ea7a38d18ea28d78147a273a0ba11c01041ae5af9be9aa43f78718,
,DCM-00391,,Users' experiences with chatbots: findings from a questionnaire study,https://doi.org/10.1007/s41233-020-00033-2,library/staging/master/DCM-00391-Users-experiences-with-chatbots-findings-from-a-questionnaire-study.pdf,14,false,Users' experiences with chatbots: findings from a questionnaire study,1.000,true,11ccc4ce278f588825330c05c8d51d5c8084474064a7363f442cda998ac89e88,
,DCM-00393,,Review of Chatbots Design Techniques,https://doi.org/10.5120/ijca2018917606,library/staging/master/DCM-00393-Review-of-Chatbots-Design-Techniques.pdf,4,false,Review of Chatbots Design Techniques,0,false,,KeyError('/DescendantFonts')
,DCM-00395,,AI-chatbots on the services frontline addressing the challenges and opportunities of agency,https://doi.org/10.1016/j.jretconser.2021.102735,library/staging/master/DCM-00395-AI-chatbots-on-the-services-frontline-addressing-the-challenges-and-opportunitie.pdf,38,false,,1.000,true,834e8f5d08bb281c05d0616d59068f3dada5a1b75ca8c06e6e98a7115807cc3f,
,DCM-00399,,Opposing Effects of Response Time in Human–Chatbot Interaction,https://doi.org/10.1007/s12599-022-00755-x,library/staging/master/DCM-00399-Opposing-Effects-of-Response-Time-in-Human-Chatbot-Interaction.pdf,19,false,Opposing Effects of Response Time in Human–Chatbot Interaction,1.000,true,fb9d8ffa2b9229ba424f4dc3c94a15401762f046fc76a9f26142b5d87c3901f8,
,DCM-00401,,Effect of anthropomorphism and perceived intelligence in chatbot avatars of visual design on user experience: accounting for perceived empathy and trust,https://doi.org/10.3389/fcomp.2025.1531976,library/staging/master/DCM-00401-Effect-of-anthropomorphism-and-perceived-intelligence-in-chatbot-avatars-of-visu.pdf,17,false,Effect of anthropomorphism and perceived intelligence in chatbot avatars of visual design on user experience: accounting for perceived empathy and trust,1.000,true,6f375878278edfcdde43c2a3e30e7c5f5f20a1dc12b28a46d837e482e5c9877a,
,DCM-00408,,Designing Effective Interview Chatbots: Automatic Chatbot Profiling and Design Suggestion Generation for Chatbot Debugging,https://doi.org/10.1145/3411764.3445569,library/staging/master/DCM-00408-Designing-Effective-Interview-Chatbots-Automatic-Chatbot-Profiling-and-Design-Su.pdf,16,false,,1.000,true,6515af493922dce6619da0f1acc7284772a37ef45155a05cc0446530895d7500,
,DCM-00409,,Bots for language learning now: Current and future directions,https://doi.org/10.64152/10125/44719,library/staging/master/DCM-00409-Bots-for-language-learning-now-Current-and-future-directions.pdf,15,false,Bots for language learning now: Current and future directions,1.000,true,c3857c4e5ea2ca027abf68e1bae05c36c6fa8554a9681cce3dfad912b335ef44,
,DCM-00412,,User experience with a parenting chatbot micro intervention,https://doi.org/10.3389/fdgth.2022.989022,library/staging/master/DCM-00412-User-experience-with-a-parenting-chatbot-micro-intervention.pdf,10,false,User experience with a parenting chatbot micro intervention,1.000,true,352ccaf6af9333e4d5f9db6af03ed1e6515295638b595d4b06975504883a0906,
,DCM-00413,,Entertainment Chatbot for the Digital Inclusion of Elderly People Without Abstraction Capabilities,https://doi.org/10.1109/access.2021.3080837,library/staging/master/DCM-00413-Entertainment-Chatbot-for-the-Digital-Inclusion-of-Elderly-People-Without-Abstra.pdf,14,false,Entertainment Chatbot for the Digital Inclusion of Elderly People Without Abstraction Capabilities,1.000,true,d993d99eef5f0d8965b46e1e4b590356338a85e7b6dfae04950d4028e9b2572f,
,DCM-00417,,Artificial Empathy: User Experiences with Emotionally Intelligent Chatbots,https://doi.org/10.61838/kman.aitech.1.3.4,library/staging/master/DCM-00417-Artificial-Empathy-User-Experiences-with-Emotionally-Intelligent-Chatbots.pdf,9,false,Nexus,1.000,true,c6bd9d96f8300ce632b0780e37ccfaf00c32dfe9351bd7ae8d1c7c9da2298997,
,DCM-00422,,Educational chatbots for project-based learning: investigating learning outcomes for a team-based design course,https://doi.org/10.1186/s41239-021-00302-w,library/staging/master/DCM-00422-Educational-chatbots-for-project-based-learning-investigating-learning-outcomes-.pdf,28,false,Educational chatbots for project-based learning: investigating learning outcomes for a team-based design course,1.000,true,99bc67b9a1d7eaef6bc358edfafe0f80517f1188dc4efbc0f00ff0ec7c550e28,
,DCM-00425,,"When artificial intelligence substitutes humans in higher education: the cost of loneliness, student success, and retention",https://doi.org/10.1080/03075079.2024.2326956,library/staging/master/DCM-00425-When-artificial-intelligence-substitutes-humans-in-higher-education-the-cost-of-.pdf,16,false,"When artificial intelligence substitutes humans in higher education: the cost of loneliness, student",1.000,true,5873d1fc0ba208da3c3d70ead59cd8fc3dda337f12f761a1fefc15c8c4747797,
,DCM-00428,,Advantages and Constraints of a Hybrid Model K-12 E-Learning Assistant Chatbot,https://doi.org/10.1109/access.2020.2988252,library/staging/master/DCM-00428-Advantages-and-Constraints-of-a-Hybrid-Model-K-12-E-Learning-Assistant-Chatbot.pdf,14,false,Advantages and Constraints of a Hybrid Model K-12 E-Learning Assistant Chatbot,1.000,true,a1a3229991949b769fe8a6083e730cb81b42058e44910ea9413b1f1fdb7387d3,
,DCM-00432,,"Design conversacional de chatbots: cultura, linguagem e participação",https://doi.org/10.5753/sbsc_estendido.2023.25653,library/staging/master/DCM-00432-Design-conversacional-de-chatbots-cultura-linguagem-e-participa-o.pdf,4,false,,0.833,true,720079544ed0765338634c9ceb63860e21f8925c1c0fbebaf4f78d81f6910125,
,DCM-00434,,"Design, Comunicacao e IoT: consideracoes a respeito da experiencia de usuarios do assistente pessoal Alexa em dispositivos Echo",https://doi.org/10.5151/ergodesign2023-74,library/staging/master/DCM-00434-Design-Comunicacao-e-IoT-consideracoes-a-respeito-da-experiencia-de-usuarios-do-.pdf,15,false,"Design, Comunicação e IoT",1.000,true,32647aa32bf23c2c24033fbc9a638158db67b6eaa2a66f56384f1eec666af5e6,
,DCM-00435,,Modulação de Personalidade em IA’s Generativas: Melhorando Interações Homem-Máquina,https://doi.org/10.5753/ihc_estendido.2024.243618,library/staging/master/DCM-00435-Modula-o-de-Personalidade-em-IA-s-Generativas-Melhorando-Intera-es-Homem-M-quina.pdf,5,false,IHC-Versão Final.docx,0.375,false,845de90f35974d670ba1e0391dd1e0836d5185de351699099541f599141791e4,
,DCM-00436,,Mapeamento de Ferramentas e Diretrizes do Design de Interação Conversacional: da usabilidade à ética,https://doi.org/10.29327/xsds2025.1280353,library/staging/master/DCM-00436-Mapeamento-de-Ferramentas-e-Diretrizes-do-Design-de-Intera-o-Conversacional-da-u.pdf,22,false,,1.000,true,c4431e292f20ef4978444d7410d7916b954d74d4a1c4212ec0ae9da638300188,
,DCM-00437,,“A realidade nem sempre é frustrante”: Alinhando os modelos mentais de usuários com as reais capacidades de Assistentes de Voz (AVs),https://doi.org/10.5151/ped2022-1943537,library/staging/master/DCM-00437-A-realidade-nem-sempre-frustrante-Alinhando-os-modelos-mentais-de-usu-rios-com-a.pdf,15,false,,1.000,true,4dc1c8a3348e7b3f66fd1b24794048ecf182cfad3ef0c3c0f62692b05f2a948c,
,DCM-00438,,Pesquisa qualitativa e quantitativa sobre o design de chatbots no mercado brasileiro,https://doi.org/10.5151/ergodesign2023-77,library/staging/master/DCM-00438-Pesquisa-qualitativa-e-quantitativa-sobre-o-design-de-chatbots-no-mercado-brasil.pdf,13,false,Pesquisa qualitativa e quantitativa sobre o design de chatbots no mercado brasileiro,1.000,true,c5ef7e9b6e3d987e7d6cf0b858610921106ef36f0664bcc425aa35477ad4bc3e,
,DCM-00439,,“A realidade nem sempre é frustrante”: Alinhando os modelos mentais de usuários com as reais capacidades de Assistentes de Voz (AVs),https://doi.org/10.12957/arcosdesign.2023.71086,library/staging/master/DCM-00439-A-realidade-nem-sempre-frustrante-Alinhando-os-modelos-mentais-de-usu-rios-com-a.pdf,22,false,,1.000,true,33f47483f4eec1444627496218868ce689d29c4cb6053d792761312f9cebba9f,
,DCM-00440,,"Os desafios éticos, técnicos e sociais na implementação de Chatbots na saúde: um estudo de caso com o Projeto Rosa.IA",https://doi.org/10.59370/rcsa.v6i1.004,library/staging/master/DCM-00440-Os-desafios-ticos-t-cnicos-e-sociais-na-implementa-o-de-Chatbots-na-sa-de-um-est.pdf,13,false,,1.000,true,6fad3d92ff21fd69616da08f92454dc151a70d3d01fb2161c9c34cdc8ac6a3b7,
,DCM-00442,,"A experiência do Usuário (UX) em Serviços Informacionais: dimensões, tecnologias e aplicações",https://doi.org/10.5007/1518-2924.2025.e103413,library/staging/master/DCM-00442-A-experi-ncia-do-Usu-rio-UX-em-Servi-os-Informacionais-dimens-es-tecnologias-e-a.pdf,22,false,,1.000,true,272203307fe7817215e57d0b80b32353e2bfadde36ec6802599da572ec489e57,
,DCM-00445,,O futuro dos ecossistemas de pagamentos digitais em mercados emergentes: lições da América Latina,https://doi.org/10.51473/rcmos.v1i1.2023.1718,library/staging/master/DCM-00445-O-futuro-dos-ecossistemas-de-pagamentos-digitais-em-mercados-emergentes-li-es-da.pdf,16,false,,1.000,true,41d0a0b8401f309dca97d8c045609fc153003d19f94f741ffaa91b24eb46262e,
,DCM-00446,,O REAL EM JOGO: DESIGN DE INTERAÇÃO E MODOS DE PARTICIPAÇÃO NOS WEBDOCUMENTÁRIOS INTERATIVOS (WDI),https://doi.org/10.56238/ixseveninternationalmultidisciplinarycongress-006,library/staging/master/DCM-00446-O-REAL-EM-JOGO-DESIGN-DE-INTERA-O-E-MODOS-DE-PARTICIPA-O-NOS-WEBDOCUMENT-RIOS-IN.pdf,19,false,,1.000,true,b76e74b7fc905d3a25637763854241e183cce9144b460d9ac551e11752d4d8b3,
,DCM-00447,,Do código à prática,https://doi.org/10.23925/2318-7115.2026v47i1e75960,library/staging/master/DCM-00447-Do-c-digo-pr-tica.pdf,20,false,,1.000,true,95507b31c544a3388525a880d698192013b657d6294445423d0e5aad48bfb977,
,DCM-00448,,Monologismo Algorítmico e Dialogismo Simulado: uma análise bakhtiniana do discurso mediado por chatbots de IA,https://doi.org/10.1590/scielopreprints.11590,library/staging/master/DCM-00448-Monologismo-Algor-tmico-e-Dialogismo-Simulado-uma-an-lise-bakhtiniana-do-discurs.pdf,26,false,,1.000,true,9eb8e4ba04daf71edc7ee75169a800a5c9691ac776bfd809634e6c238e5e1900,
,DCM-00449,,Integração de Chatbots de Recursos Humanos- Um estudo de caso numa empresa no setor automóvel,,library/staging/master/DCM-00449-Integra-o-de-Chatbots-de-Recursos-Humanos-Um-estudo-de-caso-numa-empresa-no-seto.pdf,79,false,,1.000,true,f80d4853e6818a9857dcf22723c8ecd16707bfe533b1ec9a47f92553bc59ab37,
